"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"STK10",2803.88176618036,-0.0793242669010211,0.107891611569111,-0.735221818891907,0.462204412949775,0.745209006221623
"FSD2",85.4217241263573,-0.0888816550249546,0.120908901138938,-0.735112586316699,0.462270929617972,0.745240893988454
"ZC2HC1B",3.27602986726244,-0.295242519100331,0.401659669827383,-0.73505642034515,0.462305133704253,0.745240893988454
"MRPL22",65.1879241044278,-0.107681651515928,0.146534941999745,-0.734853066759431,0.462428984263874,0.745375290286675
"TNFRSF19",3.36644814559427,-0.338121309045692,0.460275872157056,-0.734605764714771,0.462579626153979,0.745492642027901
"HECTD1",1991.26239753941,-0.0514598580890848,0.0700514763541229,-0.734600621819101,0.462582759194678,0.745492642027901
"LRRC37A3",16.5641240564842,0.258572585832709,0.352164234503624,0.73423863214607,0.462803312240036,0.745782811900588
"EXOSC5",61.885643696335,0.121343350766028,0.165322378688749,0.733980189061276,0.462960812298195,0.745971333361828
"HEYL",1.14101996521965,0.680294697004176,0.927383597934359,0.733563434289171,0.463214853402155,0.746233490265435
"SNORA12",105.578041548163,-0.197568440380244,0.269365783968414,-0.73345781884239,0.463279245721708,0.746233490265435
"NEURL4",253.295037556408,-0.0622679133237376,0.0848975880923733,-0.733447377279866,0.463285612073121,0.746233490265435
"ZNF302",303.918559118065,0.17688659834169,0.241142927485642,0.733534257819864,0.463232641404977,0.746233490265435
"SEPT7P2",74.4235324690771,-0.110197491994227,0.150260176745036,-0.733377894138992,0.463327978055843,0.746236454816785
"LOC101929516",7.10539094534524,-0.225460524887246,0.307575596153671,-0.733024751334957,0.463543333323963,0.746291162910827
"MIR4785",0.879905008140068,0.623448965753668,0.850633120145538,0.732923455469262,0.463605116353695,0.746291162910827
"TUBA3FP",3.52392578829906,-0.317076402936035,0.432467143464877,-0.733180329945196,0.463448450745084,0.746291162910827
"MFSD10",294.098969597698,0.0755700371438,0.103079759655484,0.733121976577866,0.463484037389363,0.746291162910827
"DGAT1",363.62471941346,0.0820444091019751,0.111936290562788,0.732956297635702,0.463585084544538,0.746291162910827
"RXRA",1627.41539421325,-0.122735029466643,0.167438497965844,-0.733015590546448,0.463548920542687,0.746291162910827
"LOC102724552",34.8368016330238,-0.17122218623026,0.233722263258085,-0.732588260285627,0.463809593470598,0.746368961422011
"LYPD4",1.13766970040997,-0.547368390560692,0.747071471815523,-0.732685440698845,0.463750305913701,0.746368961422011
"POLR1A",204.158573189788,-0.0834675310208664,0.113924702321152,-0.732655247898501,0.463768725401569,0.746368961422011
"CSE1L",611.204206202726,-0.0808736478732461,0.110395886566551,-0.732578453677185,0.463815576493541,0.746368961422011
"LYPLAL1-AS1",9.51658046449766,0.215804937648394,0.294766808259712,0.732120888788308,0.464094785137766,0.746577855899414
"PTMS",85.7801400103862,0.219102844971165,0.299307121243664,0.732033518149391,0.464148109826029,0.746577855899414
"RSL1D1",822.263128618984,0.119768781036676,0.163599679769747,0.732084446651978,0.464117026354696,0.746577855899414
"HAUS5",86.4459722208591,0.100198440854187,0.136828843326962,0.732290344768575,0.463991371245896,0.746577855899414
"UBQLN2",411.315897854843,-0.0683451043546816,0.0933421176636534,-0.73220006215152,0.46404646641669,0.746577855899414
"SYK",2802.10368097452,-0.0943083744214768,0.128843098947066,-0.731962947120846,0.464191183743063,0.746581924835773
"GPSM3",1219.92689644514,0.0942105393147966,0.128754605370283,0.731706171160696,0.464347928963813,0.746768800344074
"DZANK1",22.5110527278428,-0.128172899030086,0.175242011166533,-0.731405090462484,0.464531756893311,0.74699919408204
"SCARNA6",741.535284986259,-0.174587912897833,0.238750558629729,-0.731256562915927,0.464622456833497,0.747014574358859
"LOC100996634",2.32445973597883,-0.385067137909343,0.526548452874672,-0.731304281319379,0.464593316004197,0.747014574358859
"RBM14",632.846925269274,-0.0784854361628462,0.107377645849781,-0.730929008004566,0.464822516573927,0.747205745979248
"FAM134A",1721.20461255404,0.121901108849159,0.16676821774069,0.730961273680479,0.464802807635741,0.747205745979248
"TAF1B",155.287449778548,-0.0829077778763401,0.113445674017035,-0.73081480272126,0.46489228065893,0.747252658524227
"FAM220A",116.107299516887,-0.0697492548657037,0.0955173691148665,-0.730225879460994,0.46525212607637,0.747765789436177
"UCHL3",84.3746418666179,0.164091870013199,0.224747399921261,0.730116878196088,0.465318745288922,0.747807590831751
"PHF1",392.296478468104,0.0797296300761808,0.109220351730605,0.729988768694282,0.465397049819694,0.74786816261278
"NUPL2",165.686124043335,0.101414779487123,0.138949547031498,0.729867650911694,0.465471087527864,0.747921867865453
"FAM212B",1754.25296037685,-0.169719414984586,0.232811998814087,-0.728997714246319,0.466003060680966,0.748139597930969
"EIF2D",341.166506419756,0.0647420162818628,0.0888142322570472,0.728959927216234,0.466026175397893,0.748139597930969
"NSL1",530.86133456638,-0.0583841173287581,0.0801148755710441,-0.728755014753588,0.466151533557426,0.748139597930969
"TMEM19",297.183457261046,-0.0654550064554084,0.0897240172228871,-0.729514888893226,0.465686763603269,0.748139597930969
"CCDC168",13.9340020382316,0.28096757595871,0.385448201459751,0.72893731218525,0.466040009550691,0.748139597930969
"CCNB1IP1",103.754178722072,0.112279799205682,0.15404621077888,0.728870892948156,0.466080641097574,0.748139597930969
"SNORD7",4.29320745652656,0.302271892592469,0.414487637947622,0.729266363863587,0.46583874328918,0.748139597930969
"CYP1B1-AS1",12.5582956877789,0.267956835006512,0.367368293507874,0.729395649384664,0.465759678305811,0.748139597930969
"COMMD1",75.6016176393689,0.0875064989114233,0.119989781480802,0.72928292585835,0.465828614330757,0.748139597930969
"MSTN",1.31330879524973,-0.530171706373702,0.727125572888787,-0.729133627177201,0.465919926600017,0.748139597930969
"C4orf45",2.97160763390886,0.411965124751116,0.565208957993012,0.728872249679046,0.46607981110638,0.748139597930969
"RNF122",108.811046423951,0.104655071098441,0.14361571502997,0.728716011869597,0.466175396256106,0.748139597930969
"MVB12B",138.150954354391,-0.109925170580155,0.150824776943706,-0.728827005798811,0.466107489862031,0.748139597930969
"RNF224",1.62296361684806,-0.492198102185777,0.674962835801424,-0.729222523194718,0.465865555886267,0.748139597930969
"IRF2BPL",532.176651354459,0.115084311329892,0.157946414418135,0.72862883120111,0.466228737482629,0.748159997560361
"RBM10",451.98467433065,0.0825893489648597,0.113374267680499,0.728466438236281,0.466328106157871,0.748254247716193
"LINC00884",4.61189389312518,0.293328367798673,0.402714845389016,0.728377339840359,0.466382630691253,0.748276532329767
"PLA2G6",188.454898191129,-0.0862166439422557,0.118397501428849,-0.728196481359599,0.466493319483015,0.74831147155809
"IL12A",6.2428862710294,0.260911760727775,0.358325106056867,0.728142561929132,0.466526322009714,0.74831147155809
"FAM120C",104.464737976136,-0.0871252164941661,0.119648142974705,-0.728178593733674,0.466504267838787,0.74831147155809
"ATL1",33.3351871845009,0.123383989577497,0.16947790847429,0.72802402795887,0.466598877785935,0.748362663143472
"IRF3",404.014116009527,0.0827925506693231,0.113752395984447,0.727831268544384,0.466716881036391,0.748473927219445
"GCNT7",79.2275638782339,-0.132920433040324,0.182668625027012,-0.727658803041127,0.46682247481592,0.748473927219445
"CCDC69",1453.08078342294,-0.0457816598719889,0.0629175639244362,-0.727645144159944,0.466830838172875,0.748473927219445
"ATOX1",62.3444100784862,0.100571712180236,0.138196723161699,0.727743103304706,0.46677085945604,0.748473927219445
"DMPK",38.6899522377261,0.106739929200245,0.146715290490216,0.727531049037883,0.466900702063702,0.748474510258559
"GAS1",7.65457540028792,-0.293710544924981,0.403719292528998,-0.727511789404726,0.466912495891174,0.748474510258559
"DNM3-IT1",0.90622756991188,-0.70675458242301,0.972107437374381,-0.727033407266097,0.467205490964127,0.748722796621079
"ALG5",99.9409940819061,0.11241067322898,0.154698892301663,0.726641746146309,0.467445447831629,0.748722796621079
"MMD",525.831921434133,0.218674512613812,0.300848056917654,0.726860312325921,0.46731153166696,0.748722796621079
"SLC27A5",20.3165675282858,0.172331595211079,0.237043749688951,0.727003329289268,0.467223916251421,0.748722796621079
"STARD7",890.217681834861,0.0623131011437821,0.0857314049967538,0.726841011717253,0.467323356352456,0.748722796621079
"L3MBTL2",264.699842420126,0.0853460521938977,0.117460252282988,0.726595171856772,0.467473986790081,0.748722796621079
"CD200",66.1636430656814,0.145559288817863,0.200306753576947,0.726681882755125,0.467420854414594,0.748722796621079
"LCP2",1730.48881178518,-0.0689592120247666,0.0948351518934227,-0.727148221392255,0.467135161372243,0.748722796621079
"LOC101928663",1.86828286233206,0.534764629137302,0.735920840057569,0.726660531988018,0.467433936853569,0.748722796621079
"NYAP1",3.50022596140659,-0.366361519545333,0.504081746747953,-0.72678989451391,0.46735467455241,0.748722796621079
"SUPT5H",502.778237431499,0.103653362354981,0.142672839453012,0.726510825412698,0.467525673550738,0.748740455102044
"LCMT1-AS1",2.02467497301915,0.452052711006597,0.622377919930734,0.726331536724354,0.467635550607102,0.748851293928097
"HP09025",3.73535570769852,0.417563419854877,0.5750621564484,0.726118759811566,0.467765969486872,0.748864768051753
"PRDM1",507.928993944345,-0.0796225719064805,0.109642770100088,-0.726199929405257,0.4677162152479,0.748864768051753
"TOP1MT",101.081937416964,-0.108847674732186,0.149902952733069,-0.726120951906865,0.467764625767434,0.748864768051753
"RB1",859.209559889137,-0.0864960592798212,0.119143833912737,-0.725980157254067,0.467850934985689,0.748935679112099
"TTC21B-AS1",10.5257838425865,-0.195974628327263,0.270050242050537,-0.725696917874225,0.468024591667964,0.749148542330832
"SPNS3",55.1769252335736,0.15597905095535,0.214994810298321,0.725501470193245,0.468144443264097,0.749159998990837
"PLCL2",1763.0983311878,0.0513339520431795,0.0707647721874181,0.725416763968705,0.468196391734327,0.749159998990837
"TBPL1",262.06636320157,0.104056879387822,0.143447286317946,0.725401518974594,0.468205741493913,0.749159998990837
"SNHG15",81.1450887811534,0.0955045846615562,0.131666256500373,0.725353535522488,0.468235170434753,0.749159998990837
"MIR505",1.04991423019855,0.600038737824887,0.826991589278444,0.725568126210843,0.468103566834451,0.749159998990837
"TXNL1",240.989802538847,0.0889531869208204,0.122657205309437,0.725217786402449,0.468318432869045,0.749228116668166
"STK16",270.209038377369,0.0761406168014912,0.105065559615487,0.72469624756339,0.468638397688669,0.749609751132657
"PFKFB4",710.137106795955,0.136367584953699,0.188159751634157,0.724743648784367,0.468609311974457,0.749609751132657
"CSRP3",1.33192509395619,-0.515067230566143,0.710837724607967,-0.724591862158423,0.468702452811732,0.749647091642078
"MIR1301",1.53481525166822,0.488883983066535,0.674805223929343,0.724481621852004,0.468770106000427,0.749690179945446
"GRIK1",40.5990616321675,-0.172486496985652,0.238227668193324,-0.724040571331445,0.469040827605,0.750057993879155
"CCND3",1785.72858389338,0.119122442874007,0.164565904446919,0.723858585861753,0.469152557465449,0.750171517294962
"RPL5",2540.59107367578,0.18324879727753,0.253210392748839,0.723701722066741,0.469248875701922,0.750260380062098
"RFC3",79.6687258733575,0.0775382429792789,0.107177116584542,0.723458938346379,0.469397972449287,0.750433605198921
"RGS13",1.94228081412505,-0.48595787983988,0.67207455647839,-0.723071384202157,0.469636028931009,0.750558481675279
"PPP2R5C",1666.35124680802,-0.0578582643443922,0.080017919000663,-0.723066346475629,0.46963912381137,0.750558481675279
"ZNF830",187.199173596944,0.111873074803697,0.154688728141725,0.723214135558727,0.469548335650886,0.750558481675279
"C8orf33",166.449224262261,0.0599066016118762,0.0828433730769643,0.723130884062638,0.469599476598909,0.750558481675279
"DOK3",587.675075711722,0.132972064673643,0.183917346621029,0.7229990379735,0.46968047524414,0.750559426464081
"ISCA2",122.698643372077,0.0643391610006011,0.0890231299530493,0.72272409467667,0.469849409413206,0.750604733853515
"ZNF730",3.61023565246072,0.365013534343582,0.505077947314894,0.722687530279384,0.469871878306151,0.750604733853515
"HSPA1A",381.763218197896,-0.141095861891778,0.195222621510912,-0.722743403401596,0.469837544403904,0.750604733853515
"OPHN1",27.0157017317213,0.172344884962764,0.238477641176811,0.722687813047365,0.469871704542401,0.750604733853515
"MIR6864",1.8284339281073,-0.42593355364247,0.589559346782823,-0.722460861602406,0.470011179895532,0.750747542054997
"DPCR1",1.68960551185277,-0.625867455391173,0.866361186153452,-0.722409389287113,0.470042815920064,0.750747542054997
"ZNF296",21.3375959128716,0.128218758530065,0.177623410564969,0.721857316680484,0.470382205931705,0.751224452734295
"NARS",865.707774658626,0.0940003990957001,0.130255186091764,0.72166338950587,0.470501455957128,0.751349736362376
"CFD",984.046268736991,0.20394819646229,0.2826546490347,0.721545522632645,0.470573943008644,0.751400328352512
"OR6N1",2.07907627020082,0.551193974421818,0.763978034356733,0.721478824827628,0.470614964281526,0.751400672182435
"MYO10",11.2268367072306,-0.242980693000873,0.336843375086796,-0.721346213023376,0.470696530625947,0.751465746050476
"NET1",87.4392883373783,-0.105747856743183,0.146662956178976,-0.721026355244991,0.470893299590463,0.751486856764974
"PDHX",270.167541186082,0.0605068291532257,0.0839085964974333,0.721104054637317,0.470845496582342,0.751486856764974
"LTK",61.2278266009751,0.276313694299911,0.383275714760018,0.720926694958798,0.470954617522961,0.751486856764974
"ZNF341",46.5158322769455,0.109195914222822,0.151438648274073,0.721057111030203,0.470874377384135,0.751486856764974
"TFEB",468.370355029208,0.113555249660385,0.157479272588207,0.721080608222777,0.470859921241121,0.751486856764974
"STEAP1B",5.93854689858392,0.264088822373415,0.366305442664272,0.720952493778418,0.470938743873978,0.751486856764974
"SHE",5.93891461518187,-0.248246418368504,0.344421653432938,-0.720763099224944,0.471055282536938,0.75151723900842
"GET4",219.688874316531,0.066145646526321,0.0917689971369836,0.720784236397237,0.471042275577992,0.75151723900842
"FAM46C",10222.2408774778,0.312773259434339,0.434022627592671,0.720638140847982,0.471132180904846,0.751566500007161
"CAPN13",2.07760399215612,0.502204542968264,0.696944609731884,0.720580281353295,0.471167789512472,0.751566500007161
"ZNF35",84.8582952822348,-0.085680637736627,0.118934485837166,-0.720401968642912,0.47127753826934,0.751611345027856
"LNP1",10.6633838310734,-0.209625490086654,0.290982382389833,-0.720406123439515,0.471274980894888,0.751611345027856
"LRRC28",68.2359422990659,-0.0890901336066677,0.123698003675508,-0.720222889290716,0.471387773072501,0.75172204497766
"CLEC18B",1.39137985770769,-0.447342459326434,0.621246825875751,-0.720072024023351,0.471480651335591,0.751805049679041
"C1orf174",155.465796641033,0.0548056440042064,0.0761482648636777,0.719722821029746,0.471695672377376,0.751825329574897
"MRPS31P5",89.3445470802794,-0.0851002769206676,0.118229470291446,-0.719789039998977,0.471654894026953,0.751825329574897
"TMEM260",452.974927750521,-0.0691197566638382,0.0960462676003173,-0.719650626627888,0.471740132677695,0.751825329574897
"TLX2",1.08972813886168,0.51921771634638,0.72161584686639,0.719520945390928,0.471820001551402,0.751825329574897
"CELSR1",75.7706400558977,-0.111263855911994,0.154630394115323,-0.71954712751371,0.471803875744952,0.751825329574897
"SRF",289.777305219258,0.0643086623829974,0.0893652936759692,0.719615633068639,0.471761683990843,0.751825329574897
"ASMTL-AS1",12.2228493113885,-0.204921116739411,0.284653060658812,-0.719897816187655,0.471587912703705,0.751825329574897
"SLC35A2",95.4317118189537,-0.0875405125274994,0.121655504113638,-0.719577080916358,0.471785427545676,0.751825329574897
"UGCG",544.479710401353,-0.081704238125582,0.113584557171077,-0.719325233645293,0.471940551809652,0.751952351044642
"VWA2",3.9918606055867,-0.351252898418138,0.488493014688085,-0.719054086458987,0.472107595192908,0.752021176843969
"CCNK",168.329536975469,-0.0759258943976044,0.105610507386275,-0.718923677924415,0.472187946490169,0.752021176843969
"ULK3",294.66377931619,-0.0776026080698226,0.107906031672313,-0.71916839927433,0.472037167479502,0.752021176843969
"ZNF646",1194.82817251301,-0.0982164484749981,0.136612214578672,-0.718943388612131,0.472175801254741,0.752021176843969
"HYAL1",43.2631678234095,0.123744688875669,0.172095214897285,0.71904781867134,0.472111456921698,0.752021176843969
"C11orf71",128.564127429134,0.0908872688389949,0.126489254617976,0.718537468763598,0.472425953687935,0.752108721012267
"LOC101927814",4.74598235667547,0.29467867771239,0.410212816741789,0.718355608810431,0.472538050493673,0.752108721012267
"LOC642852",305.780041958828,-0.0733536499125799,0.102112131138827,-0.718363715402745,0.472533053352708,0.752108721012267
"SPICE1",314.554573013531,-0.0659484857269174,0.0918070369108125,-0.718338026648046,0.472548888753595,0.752108721012267
"ELF2",1078.50392350669,-0.0746344633425477,0.103858170018408,-0.718619087254468,0.472375649561184,0.752108721012267
"ITGA2",43.197600278077,-0.134789034472244,0.187555825409623,-0.718660879649374,0.472349892692995,0.752108721012267
"ZCWPW1",78.4185376273779,0.105089048345111,0.146301568976522,0.718304315396476,0.472569669931135,0.752108721012267
"HBP1",1460.42920642222,-0.0580161808516211,0.0807605620027217,-0.718372673653086,0.472527531258635,0.752108721012267
"PRB4",1.14344117966121,-0.517077930479033,0.720110942200168,-0.718053150114891,0.472724515689599,0.752290141898563
"TMEM56-RWDD3",13.8580860149593,-0.187508663088125,0.261202089100752,-0.717868159989325,0.472838581702792,0.752337988608477
"LEO1",149.256332067212,-0.0924836925312113,0.128916780011205,-0.717390649403227,0.473133087589295,0.752337988608477
"C15orf65",2.13498322514582,0.417719919666714,0.582143794462527,0.717554534876354,0.473031999426418,0.752337988608477
"ADPRM",184.107471412914,-0.117983590969174,0.164379398762963,-0.717751688210684,0.472910406666799,0.752337988608477
"RAD51D",70.2110906163541,-0.0871951320143181,0.121487815671948,-0.717727383046957,0.472925395754559,0.752337988608477
"ME2",699.607599350184,-0.0738962447053934,0.102987320964521,-0.717527594788588,0.473048615848465,0.752337988608477
"AMMECR1L",318.026075042891,-0.0414051082529589,0.0576947835350151,-0.717657745051249,0.472968343221627,0.752337988608477
"LOC100131496",9.18719426245315,0.230198401097843,0.320904712476177,0.717341915366643,0.473163150107243,0.752337988608477
"EPHB3",10.015566051524,0.214086169438542,0.298361869680636,0.717538637452896,0.473041804786125,0.752337988608477
"LOC105377348",14.8927995484331,0.147628191524213,0.205791735991086,0.717366957488553,0.473147702266481,0.752337988608477
"DENND5B",83.7175651655848,0.125749322363623,0.175369913832288,0.717051856933008,0.473342099913917,0.752494571363955
"AOC3",46.7624303169408,-0.223218179889491,0.311385430967117,-0.71685492540935,0.473463616849027,0.752494571363955
"NPB",4.92066970065617,0.291900676310313,0.407099186152459,0.717025939228962,0.473358091497308,0.752494571363955
"C9orf66",194.334482097217,0.161996134891664,0.225982950744269,0.716851135707955,0.473465955459041,0.752494571363955
"ZMYM3",144.595987668374,-0.0890078928784584,0.124151795539438,-0.716927954941932,0.473418551848936,0.752494571363955
"CILP2",1.72368692384585,-0.474093176052915,0.661418865254236,-0.71678205893127,0.473508583582977,0.752497372753684
"GBA2",602.800120513972,-0.0697637519705367,0.0973454043130845,-0.716661998199329,0.473582679551744,0.752550177879342
"SPOCD1",28.46203359772,0.358020858535546,0.500221598953681,0.715724509466248,0.474161473755709,0.753059456275819
"RNVU1-19",3.84837738750015,-0.346491078061306,0.484317161990088,-0.715421845960514,0.474348417512433,0.753059456275819
"FAS-AS1",126.340950434186,-0.142685175976836,0.199368102991364,-0.715687082516988,0.4741845887675,0.753059456275819
"FANK1",7.25449143055935,0.239505556174185,0.334515722012896,0.715976979297111,0.474005563702061,0.753059456275819
"LRRC56",27.1898910231035,-0.162599324072319,0.227321990146554,-0.715281983795283,0.474434818738774,0.753059456275819
"ELF1",1883.77700384207,0.0652653066264446,0.0912440612589747,0.71528278910344,0.474434321227006,0.753059456275819
"FCER2",170.14993022103,0.140639110753471,0.19660023708493,0.715355753577834,0.474389245653706,0.753059456275819
"ZNF761",171.97646997683,0.146579430603247,0.204755598654046,0.71587508017745,0.474068487026204,0.753059456275819
"FAM124B",20.0828060714846,-0.167908862131092,0.234490603936238,-0.716057954188859,0.473955564488872,0.753059456275819
"SEC13",366.007786556636,0.0627961916625301,0.0877327788396783,0.715766586822504,0.474135487376029,0.753059456275819
"SOGA3",24.7569704960458,0.161912498044531,0.226341964723395,0.715344581560024,0.474396147286073,0.753059456275819
"POLR2J4",68.5227579170863,0.0892499286601904,0.124726298642852,0.715566240891616,0.474259225195172,0.753059456275819
"RRM2B",873.633591359983,-0.0958257433049492,0.133934010404699,-0.715469827382898,0.474318778509014,0.753059456275819
"PLCH1",6.63704867170944,0.311185319032035,0.435150339511121,0.715121397771729,0.474534032992316,0.753152015473238
"AREL1",1035.15752443714,-0.0790360803207176,0.110584976325075,-0.714709022393635,0.474788861502924,0.753231851099754
"C19orf67",15.1238465110974,0.175196905945027,0.245068891549205,0.714888392555735,0.474678009980964,0.753231851099754
"TRIB1",380.828082941774,-0.125849043139046,0.176074872464746,-0.714747319577038,0.47476519248763,0.753231851099754
"HAUS6",269.814669401834,-0.0923979647507278,0.129265681286122,-0.714791148210562,0.474738105635317,0.753231851099754
"FSD1L",105.334632838958,0.148978705545507,0.208381295243418,0.714933196722285,0.47465032303427,0.753231851099754
"NUMBL",26.2151268450159,-0.136430302330235,0.190910242333358,-0.71463060683778,0.474837327114145,0.753243844028245
"FAAH",62.610932336905,-0.129254076881339,0.180893068423433,-0.714533055400345,0.474897623662013,0.753274600922759
"PRG2",2.53674631217896,0.393652893930228,0.550987798402171,0.714449385398,0.474949343442702,0.753291749367262
"SWT1",449.576146377432,0.150207685273123,0.210296106491245,0.714267552449317,0.475061752333821,0.753405142319782
"CD99P1",72.3744234353625,-0.114103954785502,0.159789476265619,-0.714089297068766,0.475171963749264,0.753515031043658
"UBALD2",494.79553116239,0.125553010273373,0.175887694166996,0.713824869147284,0.475335479610011,0.753579640253013
"UCN",4.96770786723126,-0.292379513779166,0.409559497513452,-0.713887763693143,0.475296584338989,0.753579640253013
"PHACTR3",5.3291643357952,-0.264893979063976,0.37106486474035,-0.713875131371797,0.475304396284223,0.753579640253013
"ZNF12",871.849069862853,-0.095051683528314,0.133203889369189,-0.713580391521962,0.475486686149985,0.75375446270367
"PIGR",1.72467408640172,-0.490640509911855,0.687738279267785,-0.713411663568044,0.475591057794457,0.753855017493943
"NMT2",273.304898307212,-0.0982382429713327,0.137716552019819,-0.7133364982678,0.475637557549706,0.753863830669676
"PXK",638.739723567529,0.069557884590394,0.0975376929383794,0.713138505688647,0.475760054279051,0.753993083698636
"CDKN1B",1685.90525406438,-0.0540414002512097,0.0757917897345689,-0.713024464001557,0.475830618984936,0.754040018759777
"OGFOD1",193.217481397014,0.0676089367754525,0.0948374668795723,0.712892688933842,0.47591216358558,0.754091279523849
"ZNF136",246.129018349684,-0.0822066623971817,0.115352454277649,-0.712656379198602,0.476058415161269,0.754091279523849
"GMNN",29.2375771491872,0.167645237255833,0.235244896810383,0.712641334748963,0.476067726972127,0.754091279523849
"TRIM50",3.16787919570166,0.405874027432186,0.569427632957707,0.712775432628735,0.475984730175992,0.754091279523849
"C9orf172",15.4862855109113,-0.201759310635134,0.283093413125223,-0.712695178626032,0.476034400590681,0.754091279523849
"TBC1D5",818.538928758245,-0.0546157521736984,0.0766623810525245,-0.712419199923871,0.476205229661112,0.754234768654005
"MAGIX",17.7671777355071,-0.134128675870527,0.188287067649876,-0.712362657428721,0.476240233254052,0.754234768654005
"IGSF23",2.38525186308858,-0.46321166640276,0.650359487251801,-0.712239423707241,0.476316528069606,0.754290724791342
"LOC100131564",316.468640131195,-0.073663043281524,0.103445843868588,-0.712092825837467,0.476407296506216,0.754369589635004
"ABCB10",442.857944269721,0.119225723893774,0.16752247940266,0.711699852574415,0.476650658986893,0.754615106231278
"CCDC150",5.92875946206902,-0.294459358090335,0.413729665546409,-0.711719227823426,0.476638658588605,0.754615106231278
"C1QTNF3-AMACR",4.86716068490823,-0.265380518319978,0.372911933520696,-0.711643941813544,0.476685289219193,0.754615106231278
"RAB2B",941.557921225285,0.224638644270124,0.31572211480679,0.711507473613607,0.476769821228674,0.754647806523005
"MIR191",3.7335614960779,0.39493536443705,0.555091251271165,0.711478272324854,0.476787910344772,0.754647806523005
"MYCL",293.270967653692,0.132154978729978,0.185793129472995,0.711301753217884,0.476897265391365,0.75469115202102
"LOC105373300",1.3305394634585,-0.543069547999353,0.763453329214186,-0.711333001269808,0.476877905964496,0.75469115202102
"PPFIA4",29.3068948123543,0.200360213638177,0.28174566172639,0.711138593618352,0.47699835632444,0.75472140688763
"ADAMTS17",58.2746181892013,-0.138796515925615,0.195158095887546,-0.711200400344099,0.47696006054051,0.75472140688763
"ZWILCH",81.9562169709264,0.131636932120585,0.185145327839574,0.710992460121097,0.477088908129982,0.75479982423795
"LOC102724467",1.36188596485146,0.439792728075959,0.618668170356178,0.710870138709031,0.477164711981003,0.754854897458608
"ZC3H14",368.426912670013,-0.0692503901110561,0.0974490792607397,-0.710631548665188,0.477312587679622,0.755023966113957
"C1orf27",284.223254659788,-0.108850343181097,0.153230598024995,-0.710369499199773,0.477475032184325,0.75508633138459
"HIPK4",1.90961996425394,0.446589387461149,0.628645976681072,0.710398863632138,0.477456827663446,0.75508633138459
"REEP2",2.28445423855711,0.392888911312236,0.553010286747659,0.710454978374594,0.477422040306691,0.75508633138459
"YTHDF2",371.957980518997,0.0622357625015856,0.0876283473908256,0.710224081072896,0.477565189951856,0.755099210696675
"ZNF285",22.3563743754985,0.185657976303482,0.261385365990471,0.710284508851387,0.477527724209678,0.755099210696675
"SLC26A3",8.67486631896282,-0.210916823973084,0.297020349199888,-0.710109002771192,0.477636543935122,0.755147189836124
"CLTB",264.437456985917,0.0776440789575413,0.109383895233775,0.709830992867831,0.477808947266833,0.755354906848512
"RICTOR",4660.8985535095,-0.117930258253389,0.166186152619836,-0.709627465310931,0.477935183152808,0.755489609629651
"TUNAR",2.4577371290807,-0.322360649174237,0.454383474419545,-0.709446243805495,0.478047599283952,0.755588719830838
"CNTNAP3",166.892430863153,-0.240619200746874,0.339189741061916,-0.709394098988834,0.478079948666726,0.755588719830838
"LMO4",318.453683648267,0.0691695396957891,0.0975469076277763,0.709090030405979,0.478268609292419,0.755776335306585
"GNAI3",1495.22262790541,-0.0674975410843172,0.0951931289802152,-0.70905896053008,0.478287889018014,0.755776335306585
"CHRM4",1.28994457225305,0.585867577186253,0.826632818704025,0.708739798287663,0.478485962691656,0.755776335306585
"PTPRJ",3581.11126552287,-0.11905296205106,0.167946917288324,-0.708872565053844,0.478403561533142,0.755776335306585
"ATF5",34.0655403188095,0.129266226773806,0.182377091144292,0.708785439896803,0.478457634536164,0.755776335306585
"MIR6818",1.06372887615337,-0.618591447293357,0.872756205683657,-0.708779202330386,0.478461505922104,0.755776335306585
"GJA1",0.891922908616494,-0.71181937009456,1.00410387036045,-0.708910094967597,0.478380270149218,0.755776335306585
"IGSF9",9.50974669874305,-0.219021050100336,0.30909451147412,-0.708589256586248,0.478579405172821,0.755794268169153
"UPB1",20.574553378386,0.24066794611664,0.339627618911098,0.708623011545,0.478558452323284,0.755794268169153
"GRAP",268.258761805273,0.104408541869595,0.147431330727413,0.708184219422372,0.478830864582657,0.75612653635409
"S100A13",14.1841148283145,0.16428863713772,0.232105600907484,0.707818495096137,0.479057979362151,0.756155830091448
"PSPC1",638.48791134585,0.0441502973966172,0.0623805968453948,0.707756892837048,0.479096240147131,0.756155830091448
"SMG8",269.76837046689,0.0654773653520471,0.0925135334574093,0.707759858531304,0.47909439813441,0.756155830091448
"LOC152225",9.64338722737035,0.318995583784718,0.450755151481918,0.707691487797704,0.479136864641415,0.756155830091448
"LINC00243",102.673535040738,-0.120300708343767,0.169928529380474,-0.70794885816031,0.478977017163991,0.756155830091448
"MIR4655",0.99487560671199,0.683646319320577,0.965648971311156,0.707965668303176,0.478966577740599,0.756155830091448
"MIR5194",17.2375157188387,-0.165755812509989,0.234155401312522,-0.707888058874021,0.479014775732321,0.756155830091448
"COLCA1",4.66819706216765,-0.349902070151953,0.494949429943723,-0.706945091727326,0.479600600648002,0.756369087044563
